competition, planner, domain, pn, steps, time
IPC2002, TLPlan, Rovers, roverprob12347, 55, 130
IPC2002, TLPlan, Rovers, roverprob12348, 45, 140
IPC2002, TLPlan, Rovers, roverprob12349, 74, 250
IPC2002, TLPlan, Rovers, roverprob42130, 89, 420
IPC2002, VHPOP, Rovers, roverprob1234, 12, 30
IPC2002, VHPOP, Rovers, roverprob4213, 8, 10
IPC2002, VHPOP, Rovers, roverprob3726, 13, 40
IPC2002, VHPOP, Rovers, roverprob6232, 10, 30
IPC2002, VHPOP, Rovers, roverprob2435, 25, 80
IPC2002, VHPOP, Rovers, roverprob2312, 41, 2500
IPC2002, VHPOP, Rovers, roverprob4123, 18, 770
IPC2002, VHPOP, Rovers, roverprob1423, 29, 320
IPC2002, VHPOP, Rovers, roverprob4132, 36, 1360
IPC2002, VHPOP, Rovers, roverprob12340, 35, 9870
IPC2002, VHPOP, Rovers, roverprob12341, 35, 3430
IPC2002, VHPOP, Rovers, roverprob12342, 23, 590
IPC2002, VHPOP, Rovers, roverprob12343, 48, 56260
IPC2002, VHPOP, Rovers, roverprob12344, 33, 3150
IPC2002, VHPOP, Rovers, roverprob12345, 43, 614020
IPC2002, VHPOP, Rovers, roverprob12346, 43, 83820
IPC2002, VHPOP, Rovers, roverprob12347, 51, 17430
IPC2002, VHPOP, Rovers, roverprob12348, 42, 55940
IPC2002, VHPOP, Rovers, roverprob12349, 70, 158970
IPC2002, VHPOP, Rovers, roverprob42130, 90, 934750
IPC2002, VHPOP, Rovers, roverprob7692, 24, 40
IPC2002, VHPOP, Rovers, roverprob1628, 43, 150
IPC2002, VHPOP, Rovers, roverprob6283, 59, 810
IPC2002, VHPOP, Rovers, roverprob1928, 47, 400
IPC2002, VHPOP, Rovers, roverprob5783, 32, 70
IPC2002, VHPOP, Rovers, roverprob9265, 24, 90
IPC2002, VHPOP, Rovers, roverprob5146, 45, 300
IPC2002, VHPOP, Rovers, roverprob6523, 64, 1220
IPC2002, VHPOP, Rovers, roverprob5127, 56, 1420
IPC2002, VHPOP, Rovers, roverprob76920, 109, 4180
IPC2002, VHPOP, Rovers, roverprob76921, 63, 2260
IPC2002, VHPOP, Rovers, roverprob76922, 70, 3020
IPC2002, VHPOP, Rovers, roverprob76923, 81, 5290
IPC2002, VHPOP, Rovers, roverprob76924, 127, 21190
IPC2002, VHPOP, Rovers, roverprob76925, 32, 500
IPC2002, VHPOP, Rovers, roverprob76926, 61, 1010
IPC2002, VHPOP, Rovers, roverprob76927, 98, 3570
IPC2002, VHPOP, Rovers, roverprob76928, 74, 9020
IPC2002, VHPOP, Rovers, roverprob76929, 56, 2960
IPC2002, VHPOP, Rovers, roverprob16280, 116, 12700
IPC2002, VHPOP, Rovers, roverprob7692, 27, 900
IPC2002, VHPOP, Rovers, roverprob1628, 47, 1770
IPC2002, VHPOP, Rovers, roverprob6283, 61, 1860
IPC2002, VHPOP, Rovers, roverprob1928, 53, 1770
IPC2002, VHPOP, Rovers, roverprob5783, 38, 1780
IPC2002, VHPOP, Rovers, roverprob9265, 34, 2380
IPC2002, VHPOP, Rovers, roverprob5146, 46, 3210
IPC2002, VHPOP, Rovers, roverprob6523, 73, 8970
IPC2002, VHPOP, Rovers, roverprob5127, 69, 6760
IPC2002, VHPOP, Rovers, roverprob76920, 125, 15050
IPC2002, VHPOP, Rovers, roverprob76921, 75, 7170
IPC2002, VHPOP, Rovers, roverprob76922, 87, 10890
IPC2002, VHPOP, Rovers, roverprob76923, 99, 18760
IPC2002, VHPOP, Rovers, roverprob76924, 131, 13500
IPC2002, VHPOP, Rovers, roverprob76925, 50, 7270
IPC2002, VHPOP, Rovers, roverprob76926, 83, 8290
IPC2002, VHPOP, Rovers, roverprob76927, 114, 11430
IPC2002, VHPOP, Rovers, roverprob76928, 100, 21060
IPC2002, VHPOP, Rovers, roverprob76929, 72, 31920
IPC2002, VHPOP, Rovers, roverprob16280, 140, 38740
IPC2002, VHPOP, Rovers, roverprob7692, 36, 60
IPC2002, VHPOP, Rovers, roverprob1628, 84, 90
IPC2002, VHPOP, Rovers, roverprob6283, 64, 70
IPC2002, VHPOP, Rovers, roverprob1928, 68, 80
IPC2002, VHPOP, Rovers, roverprob5783, 63, 60
IPC2002, VHPOP, Rovers, roverprob9265, 49, 70
IPC2002, VHPOP, Rovers, roverprob5146, 65, 70
IPC2002, VHPOP, Rovers, roverprob6523, 93, 70
IPC2002, VHPOP, Rovers, roverprob5127, 86, 90
IPC2002, VHPOP, Rovers, roverprob76920, 146, 170
IPC2002, VHPOP, Rovers, roverprob76921, 94, 90
IPC2002, VHPOP, Rovers, roverprob76922, 99, 90
IPC2002, VHPOP, Rovers, roverprob76923, 128, 130
IPC2002, VHPOP, Rovers, roverprob76924, 199, 160
IPC2002, VHPOP, Rovers, roverprob76925, 67, 60
IPC2002, VHPOP, Rovers, roverprob76926, 83, 80
IPC2002, VHPOP, Rovers, roverprob76927, 145, 130
IPC2002, VHPOP, Rovers, roverprob76928, 122, 150
IPC2002, VHPOP, Rovers, roverprob76929, 100, 140
IPC2002, VHPOP, Rovers, roverprob16280, 189, 180
IPC2002, VHPOP, Rovers, roverprob7692, 28, 60
IPC2002, VHPOP, Rovers, roverprob1628, 43, 120
IPC2002, VHPOP, Rovers, roverprob6283, 56, 150
IPC2002, VHPOP, Rovers, roverprob1928, 47, 100
IPC2002, VHPOP, Rovers, roverprob5783, 33, 110
IPC2002, VHPOP, Rovers, roverprob9265, 27, 130
IPC2002, VHPOP, Rovers, roverprob5146, 46, 190
IPC2002, VHPOP, Rovers, roverprob6523, 63, 420
IPC2002, VHPOP, Rovers, roverprob5127, 56, 410
IPC2002, VHPOP, Rovers, roverprob76920, 109, 750
IPC2002, VHPOP, Rovers, roverprob76921, 67, 380
IPC2002, VHPOP, Rovers, roverprob76922, 76, 490
IPC2002, VHPOP, Rovers, roverprob76923, 82, 790
IPC2002, VHPOP, Rovers, roverprob76924, 112, 810
IPC2002, VHPOP, Rovers, roverprob76925, 36, 430
IPC2002, VHPOP, Rovers, roverprob76926, 65, 550
IPC2002, VHPOP, Rovers, roverprob76927, 99, 810
IPC2002, VHPOP, Rovers, roverprob76928, 81, 1060
IPC2002, VHPOP, Rovers, roverprob76929, 64, 1140
IPC2002, VHPOP, Rovers, roverprob16280, 111, 1760
IPC2002, FF.quality, Satellite, strips-sat-x-1, 9, 0
IPC2002, FF.quality, Satellite, strips-sat-x-2, 13, 10
IPC2002, FF.quality, Satellite, strips-sat-x-3, 12, 20
IPC2002, FF.quality, Satellite, strips-sat-x-4, 18, 20
IPC2002, FF.quality, Satellite, strips-sat-x-5, 16, 60
IPC2002, FF.quality, Satellite, strips-sat-x-6, 20, 90
IPC2002, FF.quality, Satellite, strips-sat-x-7, 22, 230
IPC2002, FF.quality, Satellite, strips-sat-x-8, 27, 1290
IPC2002, FF.quality, Satellite, strips-sat-x-9, 33, 2080
IPC2002, FF.quality, Satellite, strips-sat-x-10, 31, 2120
IPC2002, FF.quality, Satellite, strips-sat-x-11, 32, 7710
IPC2002, FF.quality, Satellite, strips-sat-x-12, 43, 26870
IPC2002, FF.quality, Satellite, strips-sat-x-13, 61, 119500
IPC2002, FF.quality, Satellite, strips-sat-x-14, 43, 55740
IPC2002, FF.quality, Satellite, strips-sat-x-15, 53, 368340
IPC2002, FF.quality, Satellite, strips-sat-x-16, 48, 101550
IPC2002, FF.quality, Satellite, strips-sat-x-17, 43, 378680
IPC2002, FF.quality, Satellite, strips-sat-x-18, 35, 43390
IPC2002, FF.speed, Satellite, strips-sat-x-1, 9, 0
IPC2002, FF.speed, Satellite, strips-sat-x-2, 13, 0
IPC2002, FF.speed, Satellite, strips-sat-x-3, 11, 10
IPC2002, FF.speed, Satellite, strips-sat-x-4, 18, 10
IPC2002, FF.speed, Satellite, strips-sat-x-5, 16, 10
IPC2002, FF.speed, Satellite, strips-sat-x-6, 20, 10
IPC2002, FF.speed, Satellite, strips-sat-x-7, 22, 20
IPC2002, FF.speed, Satellite, strips-sat-x-8, 28, 20
IPC2002, FF.speed, Satellite, strips-sat-x-9, 35, 40
IPC2002, FF.speed, Satellite, strips-sat-x-10, 35, 40
IPC2002, FF.speed, Satellite, strips-sat-x-11, 34, 80
IPC2002, FF.speed, Satellite, strips-sat-x-12, 43, 160
IPC2002, FF.speed, Satellite, strips-sat-x-13, 61, 710
IPC2002, FF.speed, Satellite, strips-sat-x-14, 42, 210
IPC2002, FF.speed, Satellite, strips-sat-x-15, 52, 710
IPC2002, FF.speed, Satellite, strips-sat-x-16, 53, 1000
IPC2002, FF.speed, Satellite, strips-sat-x-17, 48, 1000
IPC2002, FF.speed, Satellite, strips-sat-x-18, 35, 140
IPC2002, FF.speed, Satellite, strips-sat-x-19, 73, 760
IPC2002, FF.speed, Satellite, strips-sat-x-20, 107, 13760
IPC2002, LPG, Satellite, strips-sat-x-1, 9, 10
IPC2002, LPG, Satellite, strips-sat-x-2, 14, 210
IPC2002, LPG, Satellite, strips-sat-x-3, 11, 0
IPC2002, LPG, Satellite, strips-sat-x-4, 20, 20
IPC2002, LPG, Satellite, strips-sat-x-5, 16, 10
IPC2002, LPG, Satellite, strips-sat-x-6, 20, 30
IPC2002, LPG, Satellite, strips-sat-x-7, 22, 30
IPC2002, LPG, Satellite, strips-sat-x-8, 26, 50
IPC2002, LPG, Satellite, strips-sat-x-9, 31, 60
IPC2002, LPG, Satellite, strips-sat-x-10, 31, 160
IPC2002, LPG, Satellite, strips-sat-x-11, 33, 330
IPC2002, LPG, Satellite, strips-sat-x-12, 47, 230
IPC2002, LPG, Satellite, strips-sat-x-13, 63, 570
IPC2002, LPG, Satellite, strips-sat-x-14, 43, 1500
IPC2002, LPG, Satellite, strips-sat-x-15, 49, 1400
IPC2002, LPG, Satellite, strips-sat-x-16, 52, 910
IPC2002, LPG, Satellite, strips-sat-x-17, 46, 820
IPC2002, LPG, Satellite, strips-sat-x-18, 33, 380
IPC2002, LPG, Satellite, strips-sat-x-19, 77, 450
IPC2002, LPG, Satellite, strips-sat-x-20, 115, 1010
IPC2002, LPG.quality, Satellite, strips-sat-x-1, 9, 10
IPC2002, LPG.quality, Satellite, strips-sat-x-2, 13, 10
IPC2002, LPG.quality, Satellite, strips-sat-x-3, 11, 0
IPC2002, LPG.quality, Satellite, strips-sat-x-4, 18, 1270
IPC2002, LPG.quality, Satellite, strips-sat-x-5, 16, 10
IPC2002, LPG.quality, Satellite, strips-sat-x-6, 20, 30
IPC2002, LPG.quality, Satellite, strips-sat-x-7, 21, 33950
IPC2002, LPG.quality, Satellite, strips-sat-x-8, 26, 50
IPC2002, LPG.quality, Satellite, strips-sat-x-9, 30, 31510
IPC2002, LPG.quality, Satellite, strips-sat-x-10, 30, 5750
IPC2002, LPG.quality, Satellite, strips-sat-x-11, 32, 1240
IPC2002, LPG.quality, Satellite, strips-sat-x-12, 43, 290
IPC2002, LPG.quality, Satellite, strips-sat-x-13, 61, 710
IPC2002, LPG.quality, Satellite, strips-sat-x-14, 42, 3110
IPC2002, LPG.quality, Satellite, strips-sat-x-15, 48, 135170
IPC2002, LPG.quality, Satellite, strips-sat-x-16, 51, 560
IPC2002, LPG.quality, Satellite, strips-sat-x-17, 43, 13620
IPC2002, LPG.quality, Satellite, strips-sat-x-18, 32, 250
IPC2002, LPG.quality, Satellite, strips-sat-x-19, 75, 600
IPC2002, LPG.quality, Satellite, strips-sat-x-20, 110, 1150
IPC2002, LPG.speed, Satellite, strips-sat-x-1, 9, 10
IPC2002, LPG.speed, Satellite, strips-sat-x-2, 13, 10
IPC2002, LPG.speed, Satellite, strips-sat-x-3, 11, 0
IPC2002, LPG.speed, Satellite, strips-sat-x-4, 21, 10
IPC2002, LPG.speed, Satellite, strips-sat-x-5, 17, 30
IPC2002, LPG.speed, Satellite, strips-sat-x-6, 20, 30
IPC2002, LPG.speed, Satellite, strips-sat-x-7, 22, 50
IPC2002, LPG.speed, Satellite, strips-sat-x-8, 26, 50
IPC2002, LPG.speed, Satellite, strips-sat-x-9, 31, 60
IPC2002, LPG.speed, Satellite, strips-sat-x-10, 34, 80
IPC2002, LPG.speed, Satellite, strips-sat-x-11, 36, 120
IPC2002, LPG.speed, Satellite, strips-sat-x-12, 47, 220
IPC2002, LPG.speed, Satellite, strips-sat-x-13, 64, 440
IPC2002, LPG.speed, Satellite, strips-sat-x-14, 45, 280
IPC2002, LPG.speed, Satellite, strips-sat-x-15, 49, 410
IPC2002, LPG.speed, Satellite, strips-sat-x-16, 51, 560
IPC2002, LPG.speed, Satellite, strips-sat-x-17, 49, 670
IPC2002, LPG.speed, Satellite, strips-sat-x-18, 35, 210
IPC2002, LPG.speed, Satellite, strips-sat-x-19, 80, 360
IPC2002, LPG.speed, Satellite, strips-sat-x-20, 116, 460
IPC2002, MIPS, Satellite, strips-sat-x-1, 9, 250
IPC2002, MIPS, Satellite, strips-sat-x-2, 13, 260
IPC2002, MIPS, Satellite, strips-sat-x-3, 11, 270
IPC2002, MIPS, Satellite, strips-sat-x-4, 18, 270
IPC2002, MIPS, Satellite, strips-sat-x-5, 16, 299
IPC2002, MIPS, Satellite, strips-sat-x-6, 21, 450
IPC2002, MIPS, Satellite, strips-sat-x-7, 23, 429
IPC2002, MIPS, Satellite, strips-sat-x-8, 27, 3520
IPC2002, MIPS, Satellite, strips-sat-x-9, 35, 24039
IPC2002, MIPS, Satellite, strips-sat-x-10, 35, 93409
IPC2002, MIPS, Satellite, strips-sat-x-11, 35, 11960
IPC2002, MIPS, Satellite, strips-sat-x-13, 60, 93450
IPC2002, MIPS, Satellite, strips-sat-x-14, 44, 75549
IPC2002, MIPS, Satellite, strips-sat-x-15, 50, 139479
IPC2002, MIPS.plain, Satellite, strips-sat-x-1, 9, 40
IPC2002, MIPS.plain, Satellite, strips-sat-x-2, 13, 29
IPC2002, MIPS.plain, Satellite, strips-sat-x-3, 11, 40
IPC2002, MIPS.plain, Satellite, strips-sat-x-4, 18, 29
IPC2002, MIPS.plain, Satellite, strips-sat-x-5, 16, 59
IPC2002, MIPS.plain, Satellite, strips-sat-x-6, 21, 209
IPC2002, MIPS.plain, Satellite, strips-sat-x-7, 23, 170
IPC2002, MIPS.plain, Satellite, strips-sat-x-8, 27, 4160
IPC2002, MIPS.plain, Satellite, strips-sat-x-9, 35, 23410
IPC2002, MIPS.plain, Satellite, strips-sat-x-10, 35, 95560
IPC2002, MIPS.plain, Satellite, strips-sat-x-11, 35, 11679
IPC2002, MIPS.plain, Satellite, strips-sat-x-13, 60, 93189
IPC2002, MIPS.plain, Satellite, strips-sat-x-14, 44, 77810
IPC2002, MIPS.plain, Satellite, strips-sat-x-15, 50, 139969
IPC2002, MIPS.plain, Satellite, strips-sat-x-19, 69, 516320
IPC2002, SHOP2, Satellite, strips-sat-x-1, 9, 10
IPC2002, SHOP2, Satellite, strips-sat-x-2, 13, 10
IPC2002, SHOP2, Satellite, strips-sat-x-3, 14, 0
IPC2002, SHOP2, Satellite, strips-sat-x-4, 21, 0
IPC2002, SHOP2, Satellite, strips-sat-x-5, 20, 0
IPC2002, SHOP2, Satellite, strips-sat-x-6, 23, 0
IPC2002, SHOP2, Satellite, strips-sat-x-7, 25, 10
IPC2002, SHOP2, Satellite, strips-sat-x-8, 31, 10
IPC2002, SHOP2, Satellite, strips-sat-x-9, 35, 20
IPC2002, SHOP2, Satellite, strips-sat-x-10, 37, 20
IPC2002, SHOP2, Satellite, strips-sat-x-11, 40, 10
IPC2002, SHOP2, Satellite, strips-sat-x-12, 46, 20
IPC2002, SHOP2, Satellite, strips-sat-x-13, 65, 30
IPC2002, SHOP2, Satellite, strips-sat-x-14, 45, 20
IPC2002, SHOP2, Satellite, strips-sat-x-15, 56, 30
IPC2002, SHOP2, Satellite, strips-sat-x-16, 57, 60
IPC2002, SHOP2, Satellite, strips-sat-x-17, 52, 40
IPC2002, SHOP2, Satellite, strips-sat-x-18, 38, 20
IPC2002, SHOP2, Satellite, strips-sat-x-19, 73, 60
IPC2002, SHOP2, Satellite, strips-sat-x-20, 106, 110
IPC2002, SemSyn, Satellite, strips-sat-x-1, 9, 5
IPC2002, SemSyn, Satellite, strips-sat-x-2, 13, 255
IPC2002, Simplanner, Satellite, strips-sat-x-1, 9, 0
IPC2002, Simplanner, Satellite, strips-sat-x-2, 14, 9
IPC2002, Simplanner, Satellite, strips-sat-x-4, 21, 59
IPC2002, Simplanner, Satellite, strips-sat-x-6, 24, 29
IPC2002, Simplanner, Satellite, strips-sat-x-7, 24, 39
IPC2002, Simplanner, Satellite, strips-sat-x-9, 41, 100
IPC2002, Simplanner, Satellite, strips-sat-x-10, 40, 129
IPC2002, Simplanner, Satellite, strips-sat-x-11, 36, 199
IPC2002, Simplanner, Satellite, strips-sat-x-12, 52, 930
IPC2002, Simplanner, Satellite, strips-sat-x-13, 75, 2639
IPC2002, Simplanner, Satellite, strips-sat-x-14, 46, 1150
IPC2002, Simplanner, Satellite, strips-sat-x-15, 58, 2139
IPC2002, Simplanner, Satellite, strips-sat-x-16, 53, 2770
IPC2002, Simplanner, Satellite, strips-sat-x-17, 57, 3829
IPC2002, Simplanner, Satellite, strips-sat-x-18, 40, 709
IPC2002, Simplanner, Satellite, strips-sat-x-19, 90, 5379
IPC2002, Simplanner, Satellite, strips-sat-x-20, 111, 17999
IPC2002, Stella, Satellite, strips-sat-x-1, 9, 429
IPC2002, Stella, Satellite, strips-sat-x-2, 13, 649
IPC2002, Stella, Satellite, strips-sat-x-4, 18, 1960
IPC2002, Stella, Satellite, strips-sat-x-5, 19, 2180
IPC2002, Stella, Satellite, strips-sat-x-6, 26, 1179
IPC2002, Stella, Satellite, strips-sat-x-7, 26, 3029
IPC2002, Stella, Satellite, strips-sat-x-9, 31, 2859
IPC2002, Stella, Satellite, strips-sat-x-10, 48, 9169
IPC2002, Stella, Satellite, strips-sat-x-12, 71, 53939
IPC2002, Stella, Satellite, strips-sat-x-13, 84, 93269
IPC2002, Stella, Satellite, strips-sat-x-14, 51, 38040
IPC2002, Stella, Satellite, strips-sat-x-15, 56, 47409
IPC2002, Stella, Satellite, strips-sat-x-16, 74, 175299
IPC2002, Stella, Satellite, strips-sat-x-17, 70, 136760
IPC2002, TALPlanner, Satellite, strips-sat-x-1, 9, 40
IPC2002, TALPlanner, Satellite, strips-sat-x-2, 13, 50
IPC2002, TALPlanner, Satellite, strips-sat-x-3, 15, 50
IPC2002, TALPlanner, Satellite, strips-sat-x-4, 18, 50
IPC2002, TALPlanner, Satellite, strips-sat-x-5, 23, 50
IPC2002, TALPlanner, Satellite, strips-sat-x-6, 24, 80
IPC2002, TALPlanner, Satellite, strips-sat-x-7, 30, 90
IPC2002, TALPlanner, Satellite, strips-sat-x-8, 33, 70
IPC2002, TALPlanner, Satellite, strips-sat-x-9, 35, 80
IPC2002, TALPlanner, Satellite, strips-sat-x-10, 41, 150
IPC2002, TALPlanner, Satellite, strips-sat-x-11, 35, 100
IPC2002, TALPlanner, Satellite, strips-sat-x-12, 58, 210
IPC2002, TALPlanner, Satellite, strips-sat-x-13, 64, 260
IPC2002, TALPlanner, Satellite, strips-sat-x-14, 50, 140
IPC2002, TALPlanner, Satellite, strips-sat-x-15, 62, 200
IPC2002, TALPlanner, Satellite, strips-sat-x-16, 62, 120
IPC2002, TALPlanner, Satellite, strips-sat-x-17, 52, 120
IPC2002, TALPlanner, Satellite, strips-sat-x-18, 36, 90
IPC2002, TALPlanner, Satellite, strips-sat-x-19, 77, 100
IPC2002, TALPlanner, Satellite, strips-sat-x-20, 100, 140
IPC2002, TLPlan, Satellite, strips-sat-x-1, 9, 0
IPC2002, TLPlan, Satellite, strips-sat-x-2, 13, 0
IPC2002, TLPlan, Satellite, strips-sat-x-3, 12, 0
IPC2002, TLPlan, Satellite, strips-sat-x-4, 21, 10
IPC2002, TLPlan, Satellite, strips-sat-x-5, 16, 0
IPC2002, TLPlan, Satellite, strips-sat-x-6, 20, 10
IPC2002, TLPlan, Satellite, strips-sat-x-7, 28, 10
IPC2002, TLPlan, Satellite, strips-sat-x-8, 29, 10
IPC2002, TLPlan, Satellite, strips-sat-x-9, 32, 10
IPC2002, TLPlan, Satellite, strips-sat-x-10, 34, 10
IPC2002, TLPlan, Satellite, strips-sat-x-11, 36, 10
IPC2002, TLPlan, Satellite, strips-sat-x-12, 43, 10
IPC2002, TLPlan, Satellite, strips-sat-x-13, 60, 20
IPC2002, TLPlan, Satellite, strips-sat-x-14, 47, 10
IPC2002, TLPlan, Satellite, strips-sat-x-15, 51, 20
IPC2002, TLPlan, Satellite, strips-sat-x-16, 51, 20
IPC2002, TLPlan, Satellite, strips-sat-x-17, 49, 30
IPC2002, TLPlan, Satellite, strips-sat-x-18, 35, 0
IPC2002, TLPlan, Satellite, strips-sat-x-19, 70, 30
IPC2002, TLPlan, Satellite, strips-sat-x-20, 97, 50
IPC2002, VHPOP, Satellite, strips-sat-x-1, 9, 0
IPC2002, VHPOP, Satellite, strips-sat-x-2, 13, 10
IPC2002, VHPOP, Satellite, strips-sat-x-3, 11, 10
IPC2002, VHPOP, Satellite, strips-sat-x-4, 22, 110
IPC2002, VHPOP, Satellite, strips-sat-x-5, 16, 90
IPC2002, VHPOP, Satellite, strips-sat-x-6, 21, 360
IPC2002, VHPOP, Satellite, strips-sat-x-7, 25, 160
IPC2002, VHPOP, Satellite, strips-sat-x-8, 29, 560
IPC2002, VHPOP, Satellite, strips-sat-x-10, 37, 1340
IPC2002, VHPOP, Satellite, strips-sat-x-11, 33, 1370
IPC2002, VHPOP, Satellite, strips-sat-x-12, 47, 3890
IPC2002, VHPOP, Satellite, strips-sat-x-13, 64, 10570
IPC2002, VHPOP, Satellite, strips-sat-x-14, 41, 3760
IPC2002, VHPOP, Satellite, strips-sat-x-15, 50, 149750
IPC2002, VHPOP, Satellite, strips-sat-x-16, 52, 7270
IPC2002, VHPOP, Satellite, strips-sat-x-17, 43, 5200
IPC2002, VHPOP, Satellite, strips-sat-x-18, 32, 1680
IPC2002, VHPOP, Satellite, strips-sat-u-1, 77, 1300
IPC2002, VHPOP, Satellite, strips-sat-u-2, 92, 2410
IPC2002, VHPOP, Satellite, strips-sat-u-3, 107, 5700
IPC2002, VHPOP, Satellite, strips-sat-u-4, 141, 17370
IPC2002, VHPOP, Satellite, strips-sat-u-5, 133, 20970
IPC2002, VHPOP, Satellite, strips-sat-u-6, 144, 21990
IPC2002, VHPOP, Satellite, strips-sat-u-7, 138, 20750
IPC2002, VHPOP, Satellite, strips-sat-u-8, 200, 50520
IPC2002, VHPOP, Satellite, strips-sat-u-9, 195, 171330
IPC2002, VHPOP, Satellite, strips-sat-u-10, 235, 229560
IPC2002, VHPOP, Satellite, strips-sat-u-11, 274, 388730
IPC2002, VHPOP, Satellite, strips-sat-u-12, 371, 983520
IPC2002, VHPOP, Satellite, strips-sat-u-13, 473, 2241350
IPC2002, VHPOP, Satellite, strips-sat-u-14, 291, 197460
IPC2002, VHPOP, Satellite, strips-sat-u-15, 382, 446640
IPC2002, VHPOP, Satellite, strips-sat-u-16, 365, 281510
IPC2002, VHPOP, Satellite, strips-sat-u-1, 77, 120
IPC2002, VHPOP, Satellite, strips-sat-u-2, 97, 110
IPC2002, VHPOP, Satellite, strips-sat-u-3, 107, 220
IPC2002, VHPOP, Satellite, strips-sat-u-4, 145, 420
IPC2002, VHPOP, Satellite, strips-sat-u-5, 130, 490
IPC2002, VHPOP, Satellite, strips-sat-u-6, 144, 390
IPC2002, VHPOP, Satellite, strips-sat-u-7, 140, 320
IPC2002, VHPOP, Satellite, strips-sat-u-8, 199, 910
IPC2002, VHPOP, Satellite, strips-sat-u-9, 195, 610
IPC2002, VHPOP, Satellite, strips-sat-u-10, 237, 1080
IPC2002, VHPOP, Satellite, strips-sat-u-11, 278, 2080
IPC2002, VHPOP, Satellite, strips-sat-u-12, 372, 2470
IPC2002, VHPOP, Satellite, strips-sat-u-13, 472, 5260
IPC2002, VHPOP, Satellite, strips-sat-u-14, 293, 360
IPC2002, VHPOP, Satellite, strips-sat-u-15, 383, 1300
IPC2002, VHPOP, Satellite, strips-sat-u-16, 368, 1840
IPC2002, VHPOP, Satellite, strips-sat-u-1, 87, 170
IPC2002, VHPOP, Satellite, strips-sat-u-2, 95, 120
IPC2002, VHPOP, Satellite, strips-sat-u-3, 110, 110
IPC2002, VHPOP, Satellite, strips-sat-u-4, 160, 140
IPC2002, VHPOP, Satellite, strips-sat-u-5, 151, 110
IPC2002, VHPOP, Satellite, strips-sat-u-6, 152, 130
IPC2002, VHPOP, Satellite, strips-sat-u-7, 142, 180
IPC2002, VHPOP, Satellite, strips-sat-u-8, 203, 230
IPC2002, VHPOP, Satellite, strips-sat-u-9, 195, 350
IPC2002, VHPOP, Satellite, strips-sat-u-10, 246, 370
IPC2002, VHPOP, Satellite, strips-sat-u-11, 306, 380
IPC2002, VHPOP, Satellite, strips-sat-u-12, 389, 960
IPC2002, VHPOP, Satellite, strips-sat-u-13, 495, 1090
IPC2002, VHPOP, Satellite, strips-sat-u-14, 288, 680
IPC2002, VHPOP, Satellite, strips-sat-u-15, 402, 710
IPC2002, VHPOP, Satellite, strips-sat-u-16, 378, 640
IPC2002, VHPOP, Satellite, strips-sat-u-1, 74, 30
IPC2002, VHPOP, Satellite, strips-sat-u-2, 97, 50
IPC2002, VHPOP, Satellite, strips-sat-u-3, 103, 80
IPC2002, VHPOP, Satellite, strips-sat-u-4, 139, 130
IPC2002, VHPOP, Satellite, strips-sat-u-5, 127, 110
IPC2002, VHPOP, Satellite, strips-sat-u-6, 138, 150
IPC2002, VHPOP, Satellite, strips-sat-u-7, 137, 160
IPC2002, VHPOP, Satellite, strips-sat-u-8, 193, 260
IPC2002, VHPOP, Satellite, strips-sat-u-9, 192, 620
IPC2002, VHPOP, Satellite, strips-sat-u-10, 231, 750
IPC2002, VHPOP, Satellite, strips-sat-u-11, 272, 1010
IPC2002, VHPOP, Satellite, strips-sat-u-12, 369, 1960
IPC2002, VHPOP, Satellite, strips-sat-u-13, 466, 3530
IPC2002, VHPOP, Satellite, strips-sat-u-14, 290, 720
IPC2002, VHPOP, Satellite, strips-sat-u-15, 383, 1560
IPC2002, VHPOP, Satellite, strips-sat-u-16, 362, 1470
IPC2002, FF.quality, ZenoTravel, ZTRAVEL-1-2, 1, 0
IPC2002, FF.quality, ZenoTravel, ZTRAVEL-1-3, 6, 10
IPC2002, FF.quality, ZenoTravel, ZTRAVEL-2-4, 6, 20
IPC2002, FF.quality, ZenoTravel, ZTRAVEL-2-5, 8, 10
IPC2002, FF.quality, ZenoTravel, ZTRAVEL-2-4, 11, 20
IPC2002, FF.quality, ZenoTravel, ZTRAVEL-2-5, 13, 40
IPC2002, FF.quality, ZenoTravel, ZTRAVEL-2-6, 18, 30
IPC2002, FF.quality, ZenoTravel, ZTRAVEL-3-6, 17, 90
IPC2002, FF.quality, ZenoTravel, ZTRAVEL-3-7, 26, 130
IPC2002, FF.quality, ZenoTravel, ZTRAVEL-1-20, 27, 120
IPC2002, FF.quality, ZenoTravel, ZTRAVEL-1-21, 16, 320
IPC2002, FF.quality, ZenoTravel, ZTRAVEL-1-22, 23, 370
IPC2002, FF.quality, ZenoTravel, ZTRAVEL-1-23, 30, 470
IPC2002, FF.quality, ZenoTravel, ZTRAVEL-1-24, 32, 25130
IPC2002, FF.quality, ZenoTravel, ZTRAVEL-1-25, 44, 180200
IPC2002, FF.quality, ZenoTravel, ZTRAVEL-1-26, 47, 71440
IPC2002, FF.quality, ZenoTravel, ZTRAVEL-1-27, 80, 209000
IPC2002, FF.quality, ZenoTravel, ZTRAVEL-1-28, 73, 103130
IPC2002, FF.quality, ZenoTravel, ZTRAVEL-1-29, 100, 352560
