"","com","planner","dom","gn","Class","Cfactor","Cresp","Ctran","R2","Dist"
"285","IPC1998","hsp","movie","strips-movie-x-29",2,"D","Time","D^10vTime^0.4",0.435834895181702,-527.580173136638
"286","IPC1998","stan","movie","strips-movie-x-29",2,"D","Time","D^10vTime^0.4",0.826563825974619,-13.6189943726654
"287","IPC1998","ipp","movie","strips-movie-x-29",2,"D","Time","D^10vTime^0.4",0.824571644406147,-13.4830149134976
"288","IPC1998","blackbox","movie","strips-movie-x-29",2,"D","Time","D^10vTime^0.4",0.821280007582457,26.2891839112717
"289","IPC1998","ipp","movie","strips-movie-x-3",2,"D","Time","D^10vTime^0.4",0.824571644406147,-14.1178547442949
"290","IPC1998","blackbox","movie","strips-movie-x-3",1,"D","Time","D^10vTime^0.4",0.821280007582457,-1
"291","IPC1998","hsp","movie","strips-movie-x-3",2,"D","Time","D^10vTime^0.4",0.435834895181702,-76.8485133722279
"292","IPC1998","stan","movie","strips-movie-x-3",2,"D","Time","D^10vTime^0.4",0.826563825974619,-11.6091977941431
"293","IPC1998","hsp","movie","strips-movie-x-30",2,"D","Time","D^10vTime^0.4",0.435834895181702,-342.071970477417
"294","IPC1998","ipp","movie","strips-movie-x-30",2,"D","Time","D^10vTime^0.4",0.824571644406147,-12.5629524447005
"295","IPC1998","blackbox","movie","strips-movie-x-30",1,"D","Time","D^10vTime^0.4",0.821280007582457,-0.999999999999996
"296","IPC1998","stan","movie","strips-movie-x-30",2,"D","Time","D^10vTime^0.4",0.826563825974619,-9.80922773636092
"297","IPC1998","ipp","movie","strips-movie-x-4",2,"D","Time","D^10vTime^0.4",0.824571644406147,-1.30838978196419
"298","IPC1998","stan","movie","strips-movie-x-4",2,"D","Time","D^10vTime^0.4",0.826563825974619,-9.16007321309237
"299","IPC1998","blackbox","movie","strips-movie-x-4",1,"D","Time","D^10vTime^0.4",0.821280007582457,-1
"300","IPC1998","hsp","movie","strips-movie-x-4",2,"D","Time","D^10vTime^0.4",0.435834895181702,-311.969790209696
"301","IPC1998","ipp","movie","strips-movie-x-5",2,"D","Time","D^10vTime^0.4",0.824571644406147,-0.274096003788063
"302","IPC1998","stan","movie","strips-movie-x-5",2,"D","Time","D^10vTime^0.4",0.826563825974619,-7.62289305664549
"303","IPC1998","blackbox","movie","strips-movie-x-5",1,"D","Time","D^10vTime^0.4",0.821280007582457,-1
"304","IPC1998","hsp","movie","strips-movie-x-5",2,"D","Time","D^10vTime^0.4",0.435834895181702,-242.613767404739
"305","IPC1998","hsp","movie","strips-movie-x-6",2,"D","Time","D^10vTime^0.4",0.435834895181702,-5103.33921511821
"306","IPC1998","ipp","movie","strips-movie-x-6",2,"D","Time","D^10vTime^0.4",0.824571644406147,-6717.11831078339
"307","IPC1998","stan","movie","strips-movie-x-6",2,"D","Time","D^10vTime^0.4",0.826563825974619,-5.17109599613351
"308","IPC1998","blackbox","movie","strips-movie-x-6",1,"D","Time","D^10vTime^0.4",0.821280007582457,-0.999999999999996
"309","IPC1998","blackbox","movie","strips-movie-x-7",1,"D","Time","D^10vTime^0.4",0.821280007582457,-1
"310","IPC1998","hsp","movie","strips-movie-x-7",2,"D","Time","D^10vTime^0.4",0.435834895181702,-384.176069238724
"311","IPC1998","stan","movie","strips-movie-x-7",2,"D","Time","D^10vTime^0.4",0.826563825974619,-1502.44532475785
"312","IPC1998","ipp","movie","strips-movie-x-7",0,"D","Time","D^10vTime^0.4",0.824571644406147,0
"313","IPC1998","hsp","movie","strips-movie-x-8",1,"D","Time","D^10vTime^0.4",0.435834895181702,-37177.4859851213
"314","IPC1998","stan","movie","strips-movie-x-8",1,"D","Time","D^10vTime^0.4",0.826563825974619,-2759.96577772975
"315","IPC1998","blackbox","movie","strips-movie-x-8",1,"D","Time","D^10vTime^0.4",0.821280007582457,-1.00000000000011
"316","IPC1998","ipp","movie","strips-movie-x-8",0,"D","Time","D^10vTime^0.4",0.824571644406147,0
"317","IPC1998","blackbox","movie","strips-movie-x-9",1,"D","Time","D^10vTime^0.4",0.821280007582457,-1.00000000000023
"318","IPC1998","hsp","movie","strips-movie-x-9",1,"D","Time","D^10vTime^0.4",0.435834895181702,-198753.701388618
"319","IPC1998","stan","movie","strips-movie-x-9",1,"D","Time","D^10vTime^0.4",0.826563825974619,-953.643647236142
"321","IPC1998","blackbox","mprime","strips-mprime-x-1",1,"D","Time","D^10vTime^0.4",0.821280007582457,-0.999999999999545
"322","IPC1998","hsp","mprime","strips-mprime-x-1",1,"D","Time","D^10vTime^0.4",0.435834895181702,-97779.9199134168
"323","IPC1998","ipp","mprime","strips-mprime-x-1",1,"D","Time","D^10vTime^0.4",0.824571644406147,-15248.5087572168
"324","IPC1998","stan","mprime","strips-mprime-x-1",2,"D","Time","D^10vTime^0.4",0.826563825974619,-6487.28668034844
"329","IPC1998","ipp","mprime","strips-mprime-x-11",1,"D","Time","D^10vTime^0.4",0.824571644406147,-17435.2408308281
"330","IPC1998","hsp","mprime","strips-mprime-x-11",1,"D","Time","D^10vTime^0.4",0.435834895181702,-15176.060827011
"331","IPC1998","blackbox","mprime","strips-mprime-x-11",2,"D","Time","D^10vTime^0.4",0.821280007582457,3764.30003980696
