"","com","planner","dom","gn","Class","Cfactor","Cresp","Ctran","R2","Dist"
"1925","IPC2000","ff","schedule","schedule-27-2",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1929","IPC2000","ff","schedule","schedule-26-1",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1932","IPC2000","ff","schedule","schedule-28-0",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1933","IPC2000","ff","schedule","schedule-28-1",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1934","IPC2000","ff","schedule","schedule-28-2",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1946","IPC2000","ff","schedule","schedule-29-2",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1949","IPC2000","ff","schedule","schedule-29-1",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1960","IPC2000","ff","schedule","schedule-3-0",2,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1961","IPC2000","ff","schedule","schedule-30-0",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1963","IPC2000","ff","schedule","schedule-30-2",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1975","IPC2000","ff","schedule","schedule-3-2",2,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1976","IPC2000","ff","schedule","schedule-32-0",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1977","IPC2000","ff","schedule","schedule-32-1",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1978","IPC2000","ff","schedule","schedule-32-2",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1986","IPC2000","ff","schedule","schedule-3-1",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1990","IPC2000","ff","schedule","schedule-31-0",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
