"","com","planner","dom","gn","Class","Cfactor","Cresp","Ctran","R2","Dist","MahaDist","MahaOut","CookDist","CookOut","Disc"
"991","IPC2000","hsp2","blocks","BLOCKS-4-0",1,"D","Time","D^10vTime^-0.9",0.949762562945727,-10.2485208789865,2.89525839696188,0,0.201020693921948,1,0
"992","IPC2000","ff","blocks","BLOCKS-4-0",0,"D","Time","D^10vTime^-0.9",0.322529529653674,0,0.366353801328823,0,0.00236222057945596,0,0
"993","IPC2000","tokenplan","blocks","BLOCKS-4-0",0,"D","Time","D^10vTime^-0.9",0.115849859438573,0,0.551548946947998,0,1.0043194102393e-05,0,0
"994","IPC2000","stan","blocks","BLOCKS-4-0",0,"D","Time","D^10vTime^-0.9",0.15068899985342,0,0.245089429432572,0,0.000751209164599352,0,0
"995","IPC2000","grt","blocks","BLOCKS-4-0",1,"D","Time","D^10vTime^-0.9",0.280795891920215,-105.436026795631,3.05594810633691,0,0.631801276420854,0,0
"996","IPC2000","propplan","blocks","BLOCKS-4-0",2,"D","Time","D^10vTime^-0.9",0.934136489202039,-11.2589126092136,2.39387671855701,0,0.553122096025435,1,2
"997","IPC2000","blackbox","blocks","BLOCKS-4-0",1,"D","Time","D^10vTime^-0.9",0.949737209653632,-19.9843386459109,0.956199488198025,0,0.0184892054647296,0,0
"998","IPC2000","ipp","blocks","BLOCKS-4-0",2,"D","Time","D^10vTime^-0.9",0.872111172723525,-5.67919797730225,1.02559578383995,0,0.0210040243470954,0,2
"999","IPC2000","mips","blocks","BLOCKS-4-0",0,"D","Time","D^10vTime^-0.9",0.949586539792804,0,0,0,0.000317956266791895,0,0
"1000","IPC2000","tokenplan","blocks","BLOCKS-4-1",0,"D","Time","D^10vTime^-0.9",0.115849859438573,0,0.431766040506187,0,1.06584107779457e-05,0,0
"1001","IPC2000","blackbox","blocks","BLOCKS-4-1",0,"D","Time","D^10vTime^-0.9",0.949737209653632,0,0.238835800415453,0,0.00094484173315136,0,0
"1002","IPC2000","hsp2","blocks","BLOCKS-4-1",0,"D","Time","D^10vTime^-0.9",0.949762562945727,0,0.286898302088547,0,0.00156329006216486,0,0
"1003","IPC2000","altalt","blocks","BLOCKS-4-1",1,"D","Time","D^10vTime^-0.9",0.487364423123487,-150.252614375838,1.23516859179629,0,0.0281890214866126,0,0
"1004","IPC2000","ff","blocks","BLOCKS-4-1",1,"D","Time","D^10vTime^-0.9",0.322529529653674,-1,0.996021321036771,0,0.0198368102824304,0,0
"1005","IPC2000","system-r","blocks","BLOCKS-4-1",0,"D","Time","D^10vTime^-0.9",0.209653176926743,0,0.409213645931848,0,1.65332854604866e-06,0,0
"1006","IPC2000","mips","blocks","BLOCKS-4-1",0,"D","Time","D^10vTime^-0.9",0.949586539792804,0,0,0,0.00121453248672351,0,0
"1007","IPC2000","propplan","blocks","BLOCKS-4-1",0,"D","Time","D^10vTime^-0.9",0.934136489202039,0,2.23233120625936,0,0.0245262807002545,0,2
"1008","IPC2000","stan","blocks","BLOCKS-4-1",0,"D","Time","D^10vTime^-0.9",0.15068899985342,0,0.171249791773001,0,0.000231952352559003,0,0
"1009","IPC2000","bddplan","blocks","BLOCKS-4-1",0,"D","Time","D^10vTime^-0.9",0.881101022004791,0,1.8994727392689,0,0.00126156797691737,0,2
"1010","IPC2000","grt","blocks","BLOCKS-4-1",1,"D","Time","D^10vTime^-0.9",0.280795891920215,-336.525524074013,0.985615527819707,0,0.0174528037510919,0,0
"1011","IPC2000","ipp","blocks","BLOCKS-4-1",0,"D","Time","D^10vTime^-0.9",0.872111172723525,0,0.370379375602091,0,0.00192633614707643,0,2
"1012","IPC2000","tokenplan","blocks","BLOCKS-4-2",0,"D","Time","D^10vTime^-0.9",0.115849859438573,0,0.200995958041887,0,3.95728255694993e-05,0,0
"1013","IPC2000","hsp2","blocks","BLOCKS-4-2",1,"D","Time","D^10vTime^-0.9",0.949762562945727,-3.32794568327653,1.0520097979817,0,0.0230332471865175,0,0
"1014","IPC2000","system-r","blocks","BLOCKS-4-2",0,"D","Time","D^10vTime^-0.9",0.209653176926743,0,0.409331680498496,0,2.79610597391554e-05,0,0
"1015","IPC2000","altalt","blocks","BLOCKS-4-2",1,"D","Time","D^10vTime^-0.9",0.487364423123487,-194.719532784244,0.93880029345044,0,0.0150475530037853,0,0
"1016","IPC2000","ff","blocks","BLOCKS-4-2",1,"D","Time","D^10vTime^-0.9",0.322529529653674,-1,0.797921538695348,0,0.0123772727467032,0,0
"1017","IPC2000","blackbox","blocks","BLOCKS-4-2",1,"D","Time","D^10vTime^-0.9",0.949737209653632,-339.519267964824,1.56713894374492,0,0.0511240820777232,0,0
"1018","IPC2000","propplan","blocks","BLOCKS-4-2",0,"D","Time","D^10vTime^-0.9",0.934136489202039,0,0.55823335067074,0,0.00856472079362784,0,0
