"","com","planner","dom","gn","Class","Cfactor","Cresp","Ctran","R2","Dist","MahaDist","MahaOut","CookDist","CookOut","Disc"
"313","IPC1998","stan","movie","strips-movie-x-3",2,"D","Time","D^9vTime^0.4",0.812888386475125,-11.2331682119728,1.21233682009537,0,0.0175959552073061,0,2
"314","IPC1998","hsp","movie","strips-movie-x-3",2,"D","Time","D^9vTime^0.4",0.427294803533458,-75.1943720291433,0.651776817189874,0,0.00168281083451292,0,2
"315","IPC1998","blackbox","movie","strips-movie-x-3",1,"D","Time","D^9vTime^0.4",0.84440350776726,30.6911527788038,1.34551634613476,0,0.0208541448951911,0,0
"316","IPC1998","ipp","movie","strips-movie-x-3",2,"D","Time","D^9vTime^0.4",0.816889806428509,-12.606744275941,1.35348612142536,0,0.0230481601323448,0,2
"317","IPC1998","blackbox","movie","strips-movie-x-30",1,"D","Time","D^9vTime^0.4",0.84440350776726,24.5023825655998,1.19946127047027,0,0.0156035178249733,0,0
"318","IPC1998","ipp","movie","strips-movie-x-30",2,"D","Time","D^9vTime^0.4",0.816889806428509,-11.2844812439068,1.30657109055085,0,0.0212497235064196,0,2
"319","IPC1998","hsp","movie","strips-movie-x-30",2,"D","Time","D^9vTime^0.4",0.427294803533458,-336.18129252564,0.851324797152963,0,0.00531040796770385,0,2
"320","IPC1998","stan","movie","strips-movie-x-30",2,"D","Time","D^9vTime^0.4",0.812888386475125,-9.41424027497878,1.10973400468374,0,0.0138597896310509,0,2
"321","IPC1998","stan","movie","strips-movie-x-4",2,"D","Time","D^9vTime^0.4",0.812888386475125,-8.75035495492295,1.08832665880223,0,0.0130176755370427,0,2
"322","IPC1998","hsp","movie","strips-movie-x-4",2,"D","Time","D^9vTime^0.4",0.427294803533458,-302.441635730117,0.855661249538476,0,0.00497892449934873,0,2
"323","IPC1998","ipp","movie","strips-movie-x-4",2,"D","Time","D^9vTime^0.4",0.816889806428509,-0.22019902523207,0.682196461345913,0,0.00159818935861285,0,2
"324","IPC1998","blackbox","movie","strips-movie-x-4",1,"D","Time","D^9vTime^0.4",0.84440350776726,19.2389518726252,1.08119052619208,0,0.0115007177375806,0,0
"325","IPC1998","ipp","movie","strips-movie-x-5",0,"D","Time","D^9vTime^0.4",0.816889806428509,0,0.682096757504326,0,0.00116650316835387,0,2
"326","IPC1998","blackbox","movie","strips-movie-x-5",1,"D","Time","D^9vTime^0.4",0.84440350776726,14.6269397342649,0.986355054998025,0,0.00829379917915519,0,0
"327","IPC1998","stan","movie","strips-movie-x-5",2,"D","Time","D^9vTime^0.4",0.812888386475125,-7.20143435238822,1.00552315401286,0,0.0101298786306957,0,2
"328","IPC1998","hsp","movie","strips-movie-x-5",2,"D","Time","D^9vTime^0.4",0.427294803533458,-229.921764896652,0.832252740923845,0,0.0039397228320465,0,2
"329","IPC1998","hsp","movie","strips-movie-x-6",2,"D","Time","D^9vTime^0.4",0.427294803533458,-1303.2878424069,1.62772356411104,0,0.0084408714564279,0,2
"330","IPC1998","ipp","movie","strips-movie-x-6",2,"D","Time","D^9vTime^0.4",0.816889806428509,-1517.09479747168,1.80724805444417,0,0.0106045330000298,0,2
"331","IPC1998","stan","movie","strips-movie-x-6",2,"D","Time","D^9vTime^0.4",0.812888386475125,-4.74008223762874,0.881138217610304,0,0.00618228774752577,0,2
"332","IPC1998","blackbox","movie","strips-movie-x-6",1,"D","Time","D^9vTime^0.4",0.84440350776726,10.4899269111192,0.911837610025059,0,0.00580059683580546,0,0
"333","IPC1998","blackbox","movie","strips-movie-x-7",1,"D","Time","D^9vTime^0.4",0.84440350776726,6.70945797744231,0.855222578714171,0,0.00388519365335135,0,0
"334","IPC1998","hsp","movie","strips-movie-x-7",1,"D","Time","D^9vTime^0.4",0.427294803533458,-34671.1749475839,1.69304277069071,0,0.0232461011861677,0,0
"335","IPC1998","ipp","movie","strips-movie-x-7",0,"D","Time","D^9vTime^0.4",0.816889806428509,0,1.65568524673536,0,4.14117427086435e-05,0,2
