"","com","planner","dom","gn","Class","Cfactor","Cresp","Ctran","R2","Dist","MahaDist","MahaOut","CookDist","CookOut","Disc"
"1021","IPC2000","bddplan","blocks","BLOCKS-4-2",0,"D","Time","D^-6vTime^-0.1",0.997130889908925,0,0.516410390601176,0,0.00310518728064155,0,2
"1022","IPC2000","tokenplan","blocks","BLOCKS-4-2",0,"D","Time","D^-6vTime^-0.1",0.199276358424324,0,0.587299788836851,0,0.000725684216518423,0,0
"1023","IPC2000","mips","blocks","BLOCKS-4-2",0,"D","Time","D^-6vTime^-0.1",0.973029894837805,0,0.590103230627486,0,0.00722867831581729,0,0
"1024","IPC2000","ipp","blocks","BLOCKS-4-2",1,"D","Time","D^-6vTime^-0.1",0.953266268649308,-42.6569500932045,1.44038279256546,0,0.0431773456337502,0,0
"1025","IPC2000","ff","blocks","BLOCKS-4-2",0,"D","Time","D^-6vTime^-0.1",0.611517637529928,0,0.583655781296635,0,0.0063159294222404,0,0
"1026","IPC2000","hsp2","blocks","BLOCKS-4-2",0,"D","Time","D^-6vTime^-0.1",0.963972912536604,0,0.331025980163847,0,0.00213322983416978,0,2
"1027","IPC2000","altalt","blocks","BLOCKS-4-2",1,"D","Time","D^-6vTime^-0.1",0.47708015410349,-147.014710204155,1.10382501974717,0,0.0249788749172675,0,0
"1076","IPC2000","system-r","blocks","BLOCKS-5-0",0,"D","Time","D^-6vTime^-0.1",0.128813413763464,0,0,0,0.00233606108825593,0,0
"1077","IPC2000","bddplan","blocks","BLOCKS-5-0",0,"D","Time","D^-6vTime^-0.1",0.997130889908925,0,1.11985467552539,0,0.0605342252841782,0,0
"1078","IPC2000","stan","blocks","BLOCKS-5-0",0,"D","Time","D^-6vTime^-0.1",0.309522926958753,0,0.137946635372792,0,0.000263411399597502,0,0
"1079","IPC2000","altalt","blocks","BLOCKS-5-0",1,"D","Time","D^-6vTime^-0.1",0.47708015410349,-188.151117235101,0.834040200442841,0,0.0137646103683905,0,0
"1080","IPC2000","mips","blocks","BLOCKS-5-0",0,"D","Time","D^-6vTime^-0.1",0.973029894837805,0,0.40536017479673,0,0.00331105392403647,0,2
"1081","IPC2000","blackbox","blocks","BLOCKS-5-0",1,"D","Time","D^-6vTime^-0.1",0.986464538238538,-186.704794079561,1.31490575926139,0,0.0374830473093547,0,0
"1082","IPC2000","ff","blocks","BLOCKS-5-0",0,"D","Time","D^-6vTime^-0.1",0.611517637529928,0,0.28458660001064,0,6.03234449950707e-05,0,2
"1083","IPC2000","tokenplan","blocks","BLOCKS-5-0",0,"D","Time","D^-6vTime^-0.1",0.199276358424324,0,0.409993904098087,0,0.00133939860093518,0,0
"1084","IPC2000","grt","blocks","BLOCKS-5-0",0,"D","Time","D^-6vTime^-0.1",0.318230010066268,0,0.448064319823455,0,0.0032541452458031,0,2
"1085","IPC2000","ipp","blocks","BLOCKS-5-0",0,"D","Time","D^-6vTime^-0.1",0.953266268649308,0,0.541025114126714,0,0.00599998170530292,0,2
